#Clinic,Clinic,#Doctor,Doctor,#Hospitalization reason,Hospitalization reason,#Follow up reason,Follow up reason
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,1572,Dr PLAQUET Jean Luc,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,1364,Dr PLESSIER Aurelie,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,1364,Dr PLESSIER Aurelie,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,1364,Dr PLESSIER Aurelie,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,1364,Dr PLESSIER Aurelie,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,1364,Dr PLESSIER Aurelie,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,65,Dr POEY Nora,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,65,Dr POEY Nora,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,65,Dr POEY Nora,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,65,Dr POEY Nora,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,65,Dr POEY Nora,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,65,Dr POEY Nora,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,65,Dr POEY Nora,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,65,Dr POEY Nora,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,65,Dr POEY Nora,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,65,Dr POEY Nora,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,65,Dr POEY Nora,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,65,Dr POEY Nora,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,1966,Dr POIGNET Jean Louis,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,1966,Dr POIGNET Jean Louis,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,1966,Dr POIGNET Jean Louis,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,1966,Dr POIGNET Jean Louis,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,1966,Dr POIGNET Jean Louis,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,92,Dr POIRIER-GLANDIER Nathalie,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,950,Dr POIROT Nicolas,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,950,Dr POIROT Nicolas,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,950,Dr POIROT Nicolas,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,950,Dr POIROT Nicolas,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,950,Dr POIROT Nicolas,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,950,Dr POIROT Nicolas,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,950,Dr POIROT Nicolas,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,950,Dr POIROT Nicolas,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,950,Dr POIROT Nicolas,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,950,Dr POIROT Nicolas,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,950,Dr POIROT Nicolas,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,950,Dr POIROT Nicolas,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,951,Dr POITEVIN Eric,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,951,Dr POITEVIN Eric,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,951,Dr POITEVIN Eric,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,951,Dr POITEVIN Eric,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,951,Dr POITEVIN Eric,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,951,Dr POITEVIN Eric,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,951,Dr POITEVIN Eric,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,951,Dr POITEVIN Eric,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,951,Dr POITEVIN Eric,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,951,Dr POITEVIN Eric,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,951,Dr POITEVIN Eric,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,951,Dr POITEVIN Eric,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,1319,Dr POMEL Anne-Laure,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,1319,Dr POMEL Anne-Laure,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,1319,Dr POMEL Anne-Laure,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,1319,Dr POMEL Anne-Laure,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,1319,Dr POMEL Anne-Laure,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,430,Dr POMMIER Francois,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,430,Dr POMMIER Francois,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,430,Dr POMMIER Francois,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,430,Dr POMMIER Francois,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,430,Dr POMMIER Francois,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,430,Dr POMMIER Francois,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,430,Dr POMMIER Francois,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,430,Dr POMMIER Francois,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,430,Dr POMMIER Francois,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,430,Dr POMMIER Francois,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,430,Dr POMMIER Francois,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,430,Dr POMMIER Francois,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,372,Dr PONS Romane,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,372,Dr PONS Romane,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,372,Dr PONS Romane,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,372,Dr PONS Romane,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,372,Dr PONS Romane,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,372,Dr PONS Romane,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,372,Dr PONS Romane,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,372,Dr PONS Romane,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,372,Dr PONS Romane,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,372,Dr PONS Romane,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,372,Dr PONS Romane,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,372,Dr PONS Romane,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,774,Dr PONSCARME Diane,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,774,Dr PONSCARME Diane,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,774,Dr PONSCARME Diane,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,774,Dr PONSCARME Diane,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,774,Dr PONSCARME Diane,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,774,Dr PONSCARME Diane,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,774,Dr PONSCARME Diane,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,774,Dr PONSCARME Diane,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,774,Dr PONSCARME Diane,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,774,Dr PONSCARME Diane,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,774,Dr PONSCARME Diane,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,774,Dr PONSCARME Diane,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,850,Dr POPELIER Marc,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,850,Dr POPELIER Marc,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,850,Dr POPELIER Marc,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,850,Dr POPELIER Marc,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,850,Dr POPELIER Marc,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,850,Dr POPELIER Marc,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,850,Dr POPELIER Marc,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,850,Dr POPELIER Marc,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,850,Dr POPELIER Marc,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,850,Dr POPELIER Marc,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,850,Dr POPELIER Marc,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,850,Dr POPELIER Marc,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,548,Dr POTENCIER Claire,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,548,Dr POTENCIER Claire,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,548,Dr POTENCIER Claire,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,548,Dr POTENCIER Claire,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,548,Dr POTENCIER Claire,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,548,Dr POTENCIER Claire,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,548,Dr POTENCIER Claire,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,548,Dr POTENCIER Claire,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,548,Dr POTENCIER Claire,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,548,Dr POTENCIER Claire,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,548,Dr POTENCIER Claire,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,548,Dr POTENCIER Claire,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,851,Dr POUJADE Julien,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,851,Dr POUJADE Julien,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,851,Dr POUJADE Julien,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,851,Dr POUJADE Julien,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,851,Dr POUJADE Julien,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,851,Dr POUJADE Julien,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,851,Dr POUJADE Julien,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,851,Dr POUJADE Julien,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,851,Dr POUJADE Julien,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,851,Dr POUJADE Julien,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,851,Dr POUJADE Julien,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,851,Dr POUJADE Julien,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,66,Dr POURCHER Valerie,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,66,Dr POURCHER Valerie,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,66,Dr POURCHER Valerie,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,66,Dr POURCHER Valerie,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,66,Dr POURCHER Valerie,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,66,Dr POURCHER Valerie,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,66,Dr POURCHER Valerie,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,66,Dr POURCHER Valerie,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,66,Dr POURCHER Valerie,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,66,Dr POURCHER Valerie,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
1,Région Ile de France,66,Dr POURCHER Valerie,3,Vu en consultation à l'hôpital,1,Patient à risque
1,Région Ile de France,66,Dr POURCHER Valerie,3,Vu en consultation à l'hôpital,3,Suivi prolongé
1,Région Ile de France,231,Dr POURQUERY Marina,1,Consultant SAMU,2,Patient sans facteur de risque
1,Région Ile de France,231,Dr POURQUERY Marina,1,Consultant SAMU,1,Patient à risque
1,Région Ile de France,231,Dr POURQUERY Marina,1,Consultant SAMU,3,Suivi prolongé
1,Région Ile de France,231,Dr POURQUERY Marina,2,En sortie d'hospitalisation,2,Patient sans facteur de risque
1,Région Ile de France,231,Dr POURQUERY Marina,2,En sortie d'hospitalisation,1,Patient à risque
1,Région Ile de France,231,Dr POURQUERY Marina,2,En sortie d'hospitalisation,3,Suivi prolongé
1,Région Ile de France,231,Dr POURQUERY Marina,4,Vu en consultation en ville,2,Patient sans facteur de risque
1,Région Ile de France,231,Dr POURQUERY Marina,4,Vu en consultation en ville,1,Patient à risque
1,Région Ile de France,231,Dr POURQUERY Marina,4,Vu en consultation en ville,3,Suivi prolongé
1,Région Ile de France,231,Dr POURQUERY Marina,3,Vu en consultation à l'hôpital,2,Patient sans facteur de risque
